system,rt_exper,Pubchem,cmm_id,rt_pred
UFZ_Phenomenex,22.8,8446,92704.0,801.14886
UFZ_Phenomenex,22.8,8446,92704.0,801.14886
UFZ_Phenomenex,14.8,1712019,,782.1231
UFZ_Phenomenex,14.8,1712019,,782.1231
UFZ_Phenomenex,16.3,707035,,586.2249
UFZ_Phenomenex,16.3,707035,,586.2249
UFZ_Phenomenex,26.3,8289,153249.0,1036.8483
UFZ_Phenomenex,26.3,8289,153249.0,1036.8483
UFZ_Phenomenex,23.2,4284,160913.0,815.8352
UFZ_Phenomenex,23.2,4284,160913.0,815.8352
Eawag_XBridgeC18,8.6,4284,160913.0,815.8352
UFZ_Phenomenex,16.8,7220,,725.7913
UFZ_Phenomenex,16.8,7220,,725.7913
Eawag_XBridgeC18,4.4,7220,,725.7913
UFZ_Phenomenex,31.6,15764573,,1461.6998
UFZ_Phenomenex,31.6,15764573,,1461.6998
UFZ_Phenomenex,25.1,19241,,810.7701
UFZ_Phenomenex,25.1,19241,,810.7701
UFZ_Phenomenex,27.1,3026,125051.0,1308.6345
UFZ_Phenomenex,27.1,3026,125051.0,1308.6345
UFZ_Phenomenex,28.3,9795026,,1202.036
UFZ_Phenomenex,28.3,9795026,,1202.036
UFZ_Phenomenex,19.4,8705,,765.2712
UFZ_Phenomenex,19.4,8705,,765.2712
Eawag_XBridgeC18,5.8,8705,,765.2712
UFZ_Phenomenex,21.0,19988,,801.1652
UFZ_Phenomenex,21.0,19988,,801.1652
UFZ_Phenomenex,23.0,62097,,688.7691
UFZ_Phenomenex,23.0,62097,,688.7691
Eawag_XBridgeC18,8.4,62097,,688.7691
UFZ_Phenomenex,16.7,6269,149944.0,705.3318
UFZ_Phenomenex,16.7,6269,149944.0,705.3318
UFZ_Phenomenex,27.2,23461823,,1187.7872
UFZ_Phenomenex,27.2,23461823,,1187.7872
UFZ_Phenomenex,26.8,7547,,1233.9668
UFZ_Phenomenex,26.8,7547,,1233.9668
Eawag_XBridgeC18,14.8,7547,,1233.9668
UFZ_Phenomenex,26.7,31355,,1063.27
UFZ_Phenomenex,26.7,31355,,1063.27
UFZ_Phenomenex,24.5,26176,,1046.4789
UFZ_Phenomenex,24.5,26176,,1046.4789
UFZ_Phenomenex,23.9,13097,,1049.4036
UFZ_Phenomenex,23.9,13097,,1049.4036
UFZ_Phenomenex,12.4,17777,,574.80914
UFZ_Phenomenex,12.4,17777,,574.80914
Eawag_XBridgeC18,3.4,17777,,574.80914
UFZ_Phenomenex,21.2,6637,,755.95844
UFZ_Phenomenex,21.2,6637,,755.95844
UFZ_Phenomenex,24.8,11989,151318.0,962.85925
UFZ_Phenomenex,24.8,11989,151318.0,962.85925
UFZ_Phenomenex,25.1,33528,157929.0,1115.2863
UFZ_Phenomenex,25.1,33528,157929.0,1115.2863
Eawag_XBridgeC18,11.6,33528,157929.0,1115.2863
UFZ_Phenomenex,21.6,8295,151541.0,852.286
UFZ_Phenomenex,21.6,8295,151541.0,852.286
UFZ_Phenomenex,23.5,31736,50167.0,879.7508
UFZ_Phenomenex,23.5,31736,50167.0,879.7508
UFZ_Phenomenex,23.3,92272,44956.0,941.6494
UFZ_Phenomenex,23.3,92272,44956.0,941.6494
Waters ACQUITY UPLC with Synapt G1 Q-TOF,5.20355,92272,44956.0,941.6494
UFZ_Phenomenex,23.9,125098,,814.6242
UFZ_Phenomenex,23.9,125098,,814.6242
UFZ_Phenomenex,21.2,7222,112645.0,785.8022
UFZ_Phenomenex,21.2,7222,112645.0,785.8022
Eawag_XBridgeC18,6.6,7222,112645.0,785.8022
UFZ_Phenomenex,16.8,30647,,750.0113
UFZ_Phenomenex,16.8,30647,,750.0113
UFZ_Phenomenex,25.9,8425,,945.66754
UFZ_Phenomenex,25.9,8425,,945.66754
UFZ_Phenomenex,19.2,6626,158774.0,734.0556
UFZ_Phenomenex,19.2,6626,158774.0,734.0556
UFZ_Phenomenex,25.6,5705403,,743.9979
UFZ_Phenomenex,25.6,5705403,,743.9979
UFZ_Phenomenex,18.8,8420,155743.0,788.84595
UFZ_Phenomenex,18.8,8420,155743.0,788.84595
Eawag_XBridgeC18,5.2,8420,155743.0,788.84595
UFZ_Phenomenex,27.0,5564,115762.0,1271.9553
UFZ_Phenomenex,27.0,5564,115762.0,1271.9553
UFZ_Phenomenex,17.0,9777,,738.03674
UFZ_Phenomenex,17.0,9777,,738.03674
Eawag_XBridgeC18,5.1,9777,,738.03674
UFZ_Phenomenex,29.3,124579,160589.0,1109.9849
UFZ_Phenomenex,29.3,124579,160589.0,1109.9849
UniToyama_Atlantis,15.925,73148,,732.9566
UniToyama_Atlantis,15.88498333,73148,,732.9566
UniToyama_Atlantis,15.94835,73148,,732.9566
UniToyama_Atlantis,16.222117,73148,,732.9566
UniToyama_Atlantis,16.26666667,100018,65401.0,704.3408
UniToyama_Atlantis,16.24498333,100018,65401.0,704.3408
UniToyama_Atlantis,16.23501667,100018,65401.0,704.3408
UniToyama_Atlantis,16.6221,100018,65401.0,704.3408
UniToyama_Atlantis,17.53833333,3036963,,684.57117
UniToyama_Atlantis,17.55165,3036963,,684.57117
UniToyama_Atlantis,25.85998333,5317261,,751.0756
UniToyama_Atlantis,29.96665,189051,,889.12787
UniToyama_Atlantis,32.01331667,3084460,,963.8419
UniToyama_Atlantis,17.49165,158694,,668.2816
UniToyama_Atlantis,17.52835,158694,,668.2816
UniToyama_Atlantis,19.69831667,10061,,982.3918
UniToyama_Atlantis,19.70835,10061,,982.3918
UniToyama_Atlantis,17.77831667,259578,,858.69507
UniToyama_Atlantis,17.82835,259578,,858.69507
UniToyama_Atlantis,13.03165,73149,,715.99097
UniToyama_Atlantis,13.22168333,73149,,715.99097
UniToyama_Atlantis,13.01165,441923,149922.0,658.9065
UniToyama_Atlantis,13.00835,441923,149922.0,658.9065
UniToyama_Atlantis,18.99831667,167928,157000.0,656.3768
UniToyama_Atlantis,18.94168333,167928,157000.0,656.3768
UniToyama_Atlantis,19.43165,5281703,14034.0,930.0405
UniToyama_Atlantis,19.46835,5281703,14034.0,930.0405
UniToyama_Atlantis,19.688717,5281703,14034.0,930.0405
UniToyama_Atlantis,10.64498333,64982,159137.0,657.3871
UniToyama_Atlantis,10.70835,64982,159137.0,657.3871
UniToyama_Atlantis,12.11165,3594,,665.8035
UniToyama_Atlantis,12.11501667,3594,,665.8035
UniToyama_Atlantis,12.48705,3594,,665.8035
UniToyama_Atlantis,12.472083,3594,,665.8035
UniToyama_Atlantis,11.79165,442428,115029.0,664.5845
MPI_Symmetry,10.50886667,442428,115029.0,664.5845
Cao_HILIC,7.51,442428,115029.0,664.5845
Qtof-PFEM,9.46,442428,115029.0,664.5845
INRA_QTOF,9.46,442428,115029.0,664.5845
UniToyama_Atlantis,8.198316667,5538727,,624.64685
UniToyama_Atlantis,14.67501667,5318997,161528.0,668.4179
UniToyama_Atlantis,21.39745,633349,,969.67957
UniToyama_Atlantis,18.680783,633297,,893.3023
UniToyama_Atlantis,14.451667,13343339,,629.4776
UniToyama_Atlantis,17.805417,432448,43363.0,735.88837
UniToyama_Atlantis,13.438717,432449,55711.0,715.99097
UniToyama_Atlantis,19.3054,4483645,,656.3768
UniToyama_Atlantis,21.972083,4483645,,656.3768
UniToyama_Atlantis,22.0,4483645,,656.3768
UniToyama_Atlantis,17.97205,500122,,668.2816
UniToyama_Atlantis,11.055367,3807559,143824.0,657.3871
UniToyama_Atlantis,11.147017,3807559,143824.0,657.3871
UniToyama_Atlantis,8.57035,5385074,,624.64685
UniToyama_Atlantis,6.930783,2356,,648.9078
UniToyama_Atlantis,16.118333,5281600,11757.0,989.59766
MPI_Symmetry,14.17426667,5281600,11757.0,989.59766
UniToyama_Atlantis,14.101667,5480901,,678.75134
UniToyama_Atlantis,20.351667,97142,,982.61957
UniToyama_Atlantis,20.218333,97142,,982.61957
UniToyama_Atlantis,20.676667,442583,13804.0,1039.555
UniToyama_Atlantis,16.701667,5280666,13503.0,794.9165
UniToyama_Atlantis,17.301667,160237,13931.0,781.3134
UniToyama_Atlantis,18.464117,160237,13931.0,781.3134
UniToyama_Atlantis,14.176667,12303272,,701.2487
UniToyama_Atlantis,14.3856,12303272,,701.2487
UniToyama_Atlantis,15.526667,5281612,13528.0,794.9165
UniToyama_Atlantis,15.620417,5281612,13528.0,794.9165
UniToyama_Atlantis,13.385,15559329,,676.98035
UniToyama_Atlantis,13.563567,15559329,,676.98035
UniToyama_Atlantis,24.97245,258538,,1118.7827
UniToyama_Atlantis,10.84745,3794292,139462.0,686.2058
UniToyama_Atlantis,7.055783,5358385,63490.0,623.11633
UniToyama_Atlantis,14.855783,85705,108794.0,696.6177
UniToyama_Atlantis,31.62245,619166,,1263.8813
UniToyama_Atlantis,14.26,3818047,,667.1125
UniToyama_Atlantis,21.951667,68077,14147.0,1083.4747
INRA_QTOF,13.69,68077,14147.0,1083.4747
UniToyama_Atlantis,21.893333,14005,,1090.4948
UniToyama_Atlantis,11.435,5878729,,666.3339
UniToyama_Atlantis,11.776667,5459217,143263.0,680.0644
UniToyama_Atlantis,9.868333,5351997,,757.97784
FEM_long,28.6,5351997,,757.97784
UniToyama_Atlantis,22.06,4303567,,1015.8418
UniToyama_Atlantis,21.16,2203,,766.3873
UniToyama_Atlantis,23.843333,5481647,13802.0,945.0429
UniToyama_Atlantis,16.02,303,,951.40796
FEM_long,46.805,303,,951.40796
UniToyama_Atlantis,15.593333,5319895,,1031.0928
UniToyama_Atlantis,17.255783,2987,,1041.4225
FEM_long,49.6,2987,,1041.4225
UniToyama_Atlantis,11.543333,44258223,,638.27167
UniToyama_Atlantis,14.480783,12302914,49662.0,812.4317
UniToyama_Atlantis,13.305517,432116,95748.0,658.9065
UniToyama_Atlantis,19.405383,14798494,,655.14856
UniToyama_Atlantis,15.205783,15602013,131225.0,787.64233
UniToyama_Atlantis,3.693333,5199,,742.1623
UniToyama_Atlantis,11.930783,611513,65645.0,678.0109
UniToyama_Atlantis,19.764117,235284,129506.0,912.3752
UniToyama_Atlantis,15.3053,5471129,,668.41797
UniToyama_Atlantis,14.846667,5471129,,668.41797
UniToyama_Atlantis,14.126917,3661,,643.01807
UniToyama_Atlantis,19.32245,119199,155604.0,761.1524
UniToyama_Atlantis,12.776667,6063288,,644.1218
UniToyama_Atlantis,12.47245,12309470,,691.6154
UniToyama_Atlantis,12.793333,13245583,51526.0,672.1894
UniToyama_Atlantis,11.126667,12305415,,707.62823
UniToyama_Atlantis,11.164117,12305415,,707.62823
UniToyama_Atlantis,10.668333,13915496,92910.0,647.88617
UniToyama_Atlantis,10.580783,246330,,643.28174
UniToyama_Atlantis,21.795,5322009,,994.3944
UniToyama_Atlantis,10.390267,425990,,656.9946
UniToyama_Atlantis,11.835,5318565,162614.0,716.8745
UniToyama_Atlantis,20.738717,3473,148235.0,830.8895
UniToyama_Atlantis,20.9887,147439,,723.96857
UniToyama_Atlantis,22.077033,2889,,756.0374
UniToyama_Atlantis,22.088717,2548,,776.8428
UniToyama_Atlantis,23.393333,161271,13870.0,929.83777
UniToyama_Atlantis,10.876667,5383409,122964.0,639.8476
UniToyama_Atlantis,21.493333,136418,,1027.6743
Eawag_XBridgeC18,5.1,181502,,625.47986
Eawag_XBridgeC18,8.3,15531,159388.0,954.19214
Eawag_XBridgeC18,8.2,179957,,803.7018
Eawag_XBridgeC18,13.3,36867,160069.0,984.6399
Eawag_XBridgeC18,8.5,3031,158089.0,1027.139
Eawag_XBridgeC18,11.5,86132,152794.0,989.1081
Eawag_XBridgeC18,9.3,15530,162184.0,754.39526
Eawag_XBridgeC18,9.9,3034285,161592.0,957.68494
Eawag_XBridgeC18,6.9,30479,159214.0,648.6714
Eawag_XBridgeC18,5.9,41909,,594.8532
Eawag_XBridgeC18,9.5,24744,159696.0,876.3614
Eawag_XBridgeC18,11.7,107901,157811.0,1094.9957
Eawag_XBridgeC18,7.7,115236,,788.2752
Eawag_XBridgeC18,7.4,14924483,,864.89703
Eawag_XBridgeC18,7.5,15842091,,884.5343
Eawag_XBridgeC18,7.7,6426848,,784.9691
Eawag_XBridgeC18,11.7,1988,157490.0,935.53546
Eawag_XBridgeC18,15.4,36324,,962.34766
Eawag_XBridgeC18,5.6,42614,,617.005
Eawag_XBridgeC18,6.0,590774,,878.19244
Eawag_XBridgeC18,15.9,91731,150510.0,1286.0864
Eawag_XBridgeC18,11.7,27189,152301.0,937.764
Eawag_XBridgeC18,15.0,86122,,1055.8757
Eawag_XBridgeC18,16.5,5569,156856.0,1178.7916
Eawag_XBridgeC18,7.2,73674,155932.0,732.7215
Eawag_XBridgeC18,1.7,15466,,592.898
Eawag_XBridgeC18,4.5,42546,,688.60706
Eawag_XBridgeC18,7.1,52999,150837.0,736.01807
Eawag_XBridgeC18,7.1,73281,162311.0,642.546
Eawag_XBridgeC18,7.9,91779,153620.0,698.19977
Eawag_XBridgeC18,6.7,4928,160648.0,701.2894
Eawag_XBridgeC18,6.9,50465,151022.0,771.0824
Eawag_XBridgeC18,8.7,42856,,763.41266
Eawag_XBridgeC18,6.6,27689,,648.6872
Eawag_XBridgeC18,10.7,27689,,648.6872
Eawag_XBridgeC18,9.2,24743,152947.0,872.31616
Eawag_XBridgeC18,9.4,93365,161545.0,801.76904
Eawag_XBridgeC18,10.9,91701,158960.0,953.25214
Eawag_XBridgeC18,9.4,86367,43998.0,721.6422
Eawag_XBridgeC18,6.9,14371531,,623.6685
Eawag_XBridgeC18,8.9,92421,,726.5651
Eawag_XBridgeC18,12.5,6112114,162151.0,967.69165
Eawag_XBridgeC18,2.4,18752,157388.0,629.35333
Eawag_XBridgeC18,5.7,15359,150010.0,667.47046
Eawag_XBridgeC18,6.7,8800,155921.0,732.81525
Eawag_XBridgeC18,11.1,8800,155921.0,732.81525
Eawag_XBridgeC18,10.7,86398,154581.0,973.7094
Eawag_XBridgeC18,14.0,6623,115439.0,821.84125
Eawag_XBridgeC18,2.2,5215,114530.0,621.4919
Eawag_XBridgeC18,5.7,5323,75082.0,677.7598
Eawag_XBridgeC18,2.8,5340,92118.0,610.48566
Eawag_XBridgeC18,8.1,5280440,10897.0,665.4003
Eawag_XBridgeC18,5.9,55185,10905.0,594.2987
Eawag_XBridgeC18,9.7,84029,10906.0,649.0658
Eawag_XBridgeC18,2.1,4173,124811.0,561.17035
Eawag_XBridgeC18,13.6,39912,,1047.197
Eawag_XBridgeC18,10.0,2797,151712.0,886.35254
Eawag_XBridgeC18,12.9,3715,103886.0,993.403
Eawag_XBridgeC18,12.1,4632,141715.0,887.7961
Eawag_XBridgeC18,1.6,3730,71740.0,609.9093
Eawag_XBridgeC18,4.4,4539,101006.0,676.2642
Waters ACQUITY UPLC with Synapt G1 Q-TOF,8.995366667,4539,101006.0,676.2642
Eawag_XBridgeC18,1.6,2140,106947.0,627.52997
Eawag_XBridgeC18,1.6,3731,,611.9685
Eawag_XBridgeC18,1.2,3734,,635.32007
Eawag_XBridgeC18,2.7,3736,51369.0,657.42096
Eawag_XBridgeC18,6.3,168167,,637.9687
Eawag_XBridgeC18,4.5,66855,,590.4579
Eawag_XBridgeC18,3.6,64952,,607.7264
Eawag_XBridgeC18,4.1,67183,,609.02545
Eawag_XBridgeC18,7.5,2328,162645.0,766.3971
Eawag_XBridgeC18,10.0,91744,156733.0,886.897
Eawag_XBridgeC18,11.7,92299,151862.0,922.3396
Eawag_XBridgeC18,13.0,6950,102695.0,1005.992
Eawag_XBridgeC18,6.2,175967,,755.9311
Eawag_XBridgeC18,7.5,86290064,,823.51825
Eawag_XBridgeC18,6.7,6426850,,686.5809
Eawag_XBridgeC18,7.0,9411,162898.0,704.1715
Eawag_XBridgeC18,9.1,1486,92981.0,881.80255
Eawag_XBridgeC18,10.7,8427,157824.0,946.5045
Eawag_XBridgeC18,11.7,2078,89349.0,934.2102
Eawag_XBridgeC18,7.0,3030,155203.0,786.74176
Eawag_XBridgeC18,1.4,107740,,546.5444
Eawag_XBridgeC18,4.4,16553,92366.0,613.51587
Eawag_XBridgeC18,3.7,33344,,703.07983
Eawag_XBridgeC18,6.7,13019211,,707.253
Eawag_XBridgeC18,8.0,185831,,726.9013
Eawag_XBridgeC18,8.5,19113,,797.34033
Eawag_XBridgeC18,6.3,78441,,789.6622
Eawag_XBridgeC18,5.1,17520,126203.0,727.0941
Eawag_XBridgeC18,8.6,182167,,760.064
Eawag_XBridgeC18,8.5,13450,158000.0,844.9499
Eawag_XBridgeC18,10.8,7153,152345.0,891.16077
Eawag_XBridgeC18,9.8,26295,,879.49554
Eawag_XBridgeC18,11.5,19539,133096.0,868.69867
Eawag_XBridgeC18,5.3,3365,54469.0,647.56226
Eawag_XBridgeC18,8.8,2812,44860.0,925.58105
Eawag_XBridgeC18,4.5,36326,,663.8508
Eawag_XBridgeC18,15.7,3339,50578.0,1225.2289
Eawag_XBridgeC18,18.3,3339,50578.0,1225.2289
Eawag_XBridgeC18,12.6,64929,,1022.0678
Eawag_XBridgeC18,7.5,738302,,815.50146
Eawag_XBridgeC18,1.1,134472,,589.4331
Eawag_XBridgeC18,1.3,34536,,618.0248
Eawag_XBridgeC18,15.3,91688,,1390.1166
Eawag_XBridgeC18,6.7,36584,157139.0,699.8948
Eawag_XBridgeC18,5.6,5151089,,583.23553
Eawag_XBridgeC18,3.2,8150,,659.8139
Eawag_XBridgeC18,6.6,4679,104357.0,640.7258
Eawag_XBridgeC18,6.2,5656,46853.0,617.6752
Eawag_XBridgeC18,0.9,8479,160851.0,558.4216
Eawag_XBridgeC18,1.2,66707,,763.17426
Eawag_XBridgeC18,6.7,29029,127275.0,610.23193
Eawag_XBridgeC18,6.7,29029,157341.0,610.23193
Eawag_XBridgeC18,7.0,65028,141950.0,639.072
Eawag_XBridgeC18,5.1,449381,,613.3983
Eawag_XBridgeC18,14.7,69131857,,1310.3843
Eawag_XBridgeC18,10.1,60198,111473.0,828.6574
Eawag_XBridgeC18,6.0,16212225,,711.2458
Eawag_XBridgeC18,6.2,16212222,,782.66736
Eawag_XBridgeC18,5.9,16212221,,705.93353
Eawag_XBridgeC18,5.6,155385,,774.22705
Eawag_XBridgeC18,4.9,12654,,639.6491
Eawag_XBridgeC18,3.5,17448,,543.34906
Eawag_XBridgeC18,6.7,33443,162209.0,679.79767
Eawag_XBridgeC18,9.8,23712,,746.30444
Eawag_XBridgeC18,2.9,6455361,,565.3899
Eawag_XBridgeC18,8.9,67874,130279.0,759.2309
Eawag_XBridgeC18,3.8,62936,,562.92993
Eawag_XBridgeC18,2.2,594330,,630.50183
Eawag_XBridgeC18,4.7,86863,83366.0,586.3203
Eawag_XBridgeC18,4.4,71485,150722.0,685.2346
Eawag_XBridgeC18,13.7,210326,,1036.9185
Eawag_XBridgeC18,5.5,86290102,,674.56116
Eawag_XBridgeC18,5.5,86290103,,703.86896
Eawag_XBridgeC18,9.1,39722,152833.0,814.4281
Eawag_XBridgeC18,8.6,4931,154123.0,833.204
Eawag_XBridgeC18,11.7,86429,162248.0,883.75323
Eawag_XBridgeC18,7.3,76857,155416.0,799.10516
Eawag_XBridgeC18,6.3,2555,96995.0,832.1188
Eawag_XBridgeC18,6.3,3501942,62522.0,627.75226
Eawag_XBridgeC18,4.8,125017,71691.0,575.6197
Eawag_XBridgeC18,5.9,86290104,,687.0808
Eawag_XBridgeC18,6.6,86290105,,744.90454
Eawag_XBridgeC18,5.2,6435415,49852.0,715.2098
Eawag_XBridgeC18,3.6,3446,59991.0,573.46045
Eawag_XBridgeC18,3.0,441341,118604.0,564.1832
Eawag_XBridgeC18,3.0,441341,153386.0,564.1832
Eawag_XBridgeC18,1.0,3385,96451.0,608.1873
Eawag_XBridgeC18,13.6,60954,,967.2298
Eawag_XBridgeC18,11.2,60846,105531.0,865.1671
Eawag_XBridgeC18,1.0,60750,145947.0,88.59417
Eawag_XBridgeC18,2.2,3639,126290.0,609.0568
Eawag_XBridgeC18,9.2,6741,39576.0,734.2082
Eawag_XBridgeC18,6.3,93168,78897.0,692.04614
Eawag_XBridgeC18,1.7,9871558,,561.10065
Eawag_XBridgeC18,4.9,3451347,118444.0,588.1537
Eawag_XBridgeC18,6.3,9795857,,655.3
Eawag_XBridgeC18,12.6,3352,159333.0,1102.6624
Eawag_XBridgeC18,13.5,3078139,,1022.16376
Eawag_XBridgeC18,13.0,9953940,,1236.0925
Eawag_XBridgeC18,12.5,22673275,,1148.3359
Eawag_XBridgeC18,1.0,14211540,,84.10723
Eawag_XBridgeC18,4.5,4235,115126.0,579.88763
Eawag_XBridgeC18,5.4,3878,79276.0,619.611
Eawag_XBridgeC18,8.3,5770,52417.0,914.468
MPI_Symmetry,12.5681,5770,52417.0,914.468
Eawag_XBridgeC18,6.3,3690,77239.0,726.4339
Eawag_XBridgeC18,6.1,114725,76113.0,713.3843
Eawag_XBridgeC18,9.7,23017,147679.0,1116.5033
Eawag_XBridgeC18,9.5,13754,,744.62836
Eawag_XBridgeC18,5.2,68214,,610.927
Eawag_XBridgeC18,4.8,86418,52005.0,607.98773
Eawag_XBridgeC18,11.9,7207,159401.0,876.18805
Eawag_XBridgeC18,7.6,91650,46406.0,670.6463
Eawag_XBridgeC18,7.3,75921,,735.6122
Eawag_XBridgeC18,9.3,67542,,788.13635
Eawag_XBridgeC18,11.1,67818,,813.5694
Eawag_XBridgeC18,12.6,9554,78952.0,815.2888
Eawag_XBridgeC18,13.9,67821,120158.0,849.0968
Eawag_XBridgeC18,15.2,9555,139005.0,878.563
Eawag_XBridgeC18,16.3,77222,145615.0,921.5283
Eawag_XBridgeC18,13.6,85976247,,851.2577
Eawag_XBridgeC18,16.1,11733192,,858.4719
Eawag_XBridgeC18,0.8,3033889,,94.781944
Eawag_XBridgeC18,2.4,3033888,,633.38666
Eawag_XBridgeC18,8.1,37907,,787.19574
Eawag_XBridgeC18,10.8,11657899,,829.9029
Eawag_XBridgeC18,9.9,4937,149942.0,786.238
Eawag_XBridgeC18,9.0,3000715,115556.0,821.9022
Eawag_XBridgeC18,9.0,4616,59871.0,675.19934
Eawag_XBridgeC18,1.1,5288826,62471.0,93.60862
Eawag_XBridgeC18,1.5,36573,42972.0,605.05035
Eawag_XBridgeC18,2.9,9294,139733.0,562.578
Eawag_XBridgeC18,6.6,30773,162596.0,778.6835
Eawag_XBridgeC18,4.8,2242,133314.0,600.6429
Waters ACQUITY UPLC with Synapt G1 Q-TOF,8.849583333,2242,133314.0,600.6429
Eawag_XBridgeC18,6.3,5281037,48960.0,989.0597
Eawag_XBridgeC18,13.4,6422843,,986.0048
Eawag_XBridgeC18,2.8,5284371,42866.0,573.48315
Eawag_XBridgeC18,4.3,4168,88388.0,620.87585
Eawag_XBridgeC18,9.6,14052,83678.0,80.729195
Eawag_XBridgeC18,10.4,62452,,1397.9545
Eawag_XBridgeC18,5.8,444,115890.0,764.3777
Eawag_XBridgeC18,9.9,4272,,807.2597
Eawag_XBridgeC18,9.9,56069,,980.52167
Eawag_XBridgeC18,3.6,7533,122769.0,622.89716
Waters ACQUITY UPLC with Synapt G1 Q-TOF,3.9061,7533,122769.0,622.89716
Eawag_XBridgeC18,9.0,9810996,,665.92236
Eawag_XBridgeC18,2.5,5143,82159.0,666.99036
Eawag_XBridgeC18,5.0,446220,126313.0,660.9305
Eawag_XBridgeC18,5.2,1355,96669.0,637.3093
Eawag_XBridgeC18,1.2,75994,,91.67797
Eawag_XBridgeC18,3.5,3007,127409.0,652.3735
Eawag_XBridgeC18,6.5,5352621,162625.0,971.534
Eawag_XBridgeC18,4.6,3821,107909.0,619.7786
Eawag_XBridgeC18,4.3,45266826,101429.0,596.2598
Eawag_XBridgeC18,8.4,4095,91990.0,729.43445
Eawag_XBridgeC18,3.7,10836,44690.0,621.57544
Eawag_XBridgeC18,8.0,54841,88246.0,779.53754
Eawag_XBridgeC18,1.0,71158,145918.0,91.74387
Eawag_XBridgeC18,2.0,2083,145902.0,606.6566
Eawag_XBridgeC18,2.9,26879,123072.0,617.20825
Eawag_XBridgeC18,4.9,213027,154688.0,664.87256
Eawag_XBridgeC18,4.1,107646,,727.39624
Eawag_XBridgeC18,3.6,4109,,679.7282
Eawag_XBridgeC18,3.9,9834513,157534.0,566.5926
Eawag_XBridgeC18,2.4,32490,162900.0,80.72772
Eawag_XBridgeC18,10.3,41428,161951.0,967.625
Eawag_XBridgeC18,1.5,86370,,570.87646
Eawag_XBridgeC18,16.0,2730,140446.0,1279.5819
Eawag_XBridgeC18,14.0,21803,152119.0,1132.6799
Eawag_XBridgeC18,4.9,17521,,676.07874
Eawag_XBridgeC18,4.6,86222983,,579.5339
Eawag_XBridgeC18,4.6,15390532,,580.91907
Eawag_XBridgeC18,11.2,6336,154800.0,1060.5487
Eawag_XBridgeC18,5.3,213021,,638.82965
Eawag_XBridgeC18,10.2,445434,155678.0,881.0634
Eawag_XBridgeC18,7.3,4684,150836.0,753.724
MPI_Symmetry,8.390866667,15548,108505.0,648.77454
MPI_Symmetry,8.771066667,91553,154473.0,646.3065
MPI_Symmetry,3.466266667,8350,,578.4988
MPI_Symmetry,8.505666667,10237,162319.0,670.4808
MPI_Symmetry,7.195033333,6005,75716.0,603.17365
MPI_Symmetry,16.05868333,5280373,11987.0,761.49133
MPI_Symmetry,6.460733333,5280385,,787.6922
MPI_Symmetry,12.14323333,446641,,682.7441
MPI_Symmetry,1.080765,54456,56378.0,85.501175
Waters ACQUITY UPLC with Synapt G1 Q-TOF,4.15555,54456,56378.0,85.501175
Waters ACQUITY UPLC with Synapt G1 Q-TOF,4.15555,54456,56378.0,85.501175
MPI_Symmetry,7.615383333,10219,155276.0,622.69556
MPI_Symmetry,7.80765,5281404,106213.0,690.9607
MPI_Symmetry,11.45153333,445154,17568.0,734.21735
Qtof-PFEM,10.45,445154,17568.0,734.21735
INRA_QTOF,10.45,445154,17568.0,734.21735
MPI_Symmetry,12.26725,735755,89163.0,745.8356
MPI_Symmetry,1.13656,18519,60612.0,600.8161
MPI_Symmetry,18.467,639665,16392.0,914.1704
MPI_Symmetry,9.8999,2353,60737.0,805.2462
MPI_Symmetry,18.04866667,6758,12274.0,961.2875
MPI_Symmetry,9.499433333,10147,,646.95325
MPI_Symmetry,9.7244,5280805,80736.0,670.14844
Cao_HILIC,9.3,5280805,80736.0,670.14844
PFR-TK72,5.07,5280805,80736.0,670.14844
MPI_Symmetry,9.578533333,5282151,150016.0,650.0286
MPI_Symmetry,14.45926667,2355,99483.0,865.85645
MPI_Symmetry,10.00476667,275196,54989.0,634.58386
MPI_Symmetry,15.13873333,5381226,,761.71173
Eawag_XBridgeC18,17.1,77797,150079.0,876.5477
Eawag_XBridgeC18,8.8,21584515,,906.43713
Eawag_XBridgeC18,9.2,3749,87767.0,1015.3597
Eawag_XBridgeC18,7.8,11419598,,641.9796
Eawag_XBridgeC18,9.2,6439133,,917.87506
Eawag_XBridgeC18,9.3,2541,143942.0,662.71045
Eawag_XBridgeC18,9.2,65999,71585.0,795.27325
Eawag_XBridgeC18,12.4,60823,115908.0,1089.6594
Eawag_XBridgeC18,7.2,30231,,644.106
Eawag_XBridgeC18,5.9,4296,,623.68164
Eawag_XBridgeC18,8.6,2160,108767.0,727.39056
Eawag_XBridgeC18,4.6,2340,,606.014
Eawag_XBridgeC18,6.6,6916184,,721.7221
Eawag_XBridgeC18,3.1,5360515,51252.0,598.5381
Eawag_XBridgeC18,6.4,2818,,594.5966
Eawag_XBridgeC18,3.8,2159,117854.0,597.69775
Eawag_XBridgeC18,5.7,4129546,,617.312
Eawag_XBridgeC18,11.5,208898,,987.7952
Eawag_XBridgeC18,9.2,54687,30883.0,817.80914
Eawag_XBridgeC18,8.7,5584,138058.0,714.029
Eawag_XBridgeC18,5.2,11809635,,669.5534
Eawag_XBridgeC18,1.6,65985,,617.4546
Eawag_XBridgeC18,10.2,5833,88956.0,978.0309
